Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
fu3_soc_harms_q8,follow_up3_interview,,radio,"In the past 3 months, has participation in the HTH2 project had a positive impact on your life?","0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,soc_harms
fu3_soc_harms_q8_1,follow_up3_interview,,text,Please describe:,,,,,,,[fu3_soc_harms_q8] = '1',y,,,,,soc_harms
fu3_soc_harms_descr,follow_up3_interview,,descriptive,"<div class = ""red"">INTERVIEWER: Please fill out Adverse Event Form</div>",,,,,,,[fu3_soc_harms_q1] = '1' or [fu3_soc_harms_q2] = '1' or [fu3_soc_harms_q3] = '1' or [fu3_soc_harms_q4] = '1' or [fu3_soc_harms_q5] = '1' or [fu3_soc_harms_q6] = '1' or [fu3_soc_harms_q7] = '1',,,,,,soc_harms
fu4_bldescr,follow_up4_interview,"Thank you for agreeing to participate in this project.<br><br>We are going to ask you some questions about how you think about things, how you manage some issues, and about your health habits. What you tell us may help us develop better programs and services for others.<br><br>We are going to start with me asking you some questions about your HIV care. Then we would like you to answer questions yourself directly into the computer.<br>We are not here to judge you and what you tell us is confidential.  We won't tell anyone how you answer or what you tell us. Please answer as honestly as you can. <br><br>Some of the questions may not apply to you, but it will help us if you try to answer them the best way you can. And, you don't have to answer any question that you don't want to.<br><br>First we will get some background information about you.<br>",descriptive,"<div class = ""yellow"">We are going to talk about the time since your last interview, since [baseline_interview_arm_2][bl_date]. Can you think of an event or two that you remember from about that time?  Please refer to the calendar card and make notes on that if you like.</div>",,,,,,,([t2_arm_2][follow_up2_interview_complete] <> '2') and ([t3_arm_2][follow_up3_interview_complete] <>  '2'),,,,,,
fu4_t2descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">We are going to talk about the time since your last interview, since [t2_arm_2][fu_date]. Can you think of an event or two that you remember from about that time?  Please refer to the calendar card and make notes on that if you like.</div>",,,,,,,([t3_arm_2][follow_up3_interview_complete] <> '2') and ([t2_arm_2][follow_up2_interview_complete] = '2'),,,,,,
fu4_t3descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">We are going to talk about the time since your last interview, since [t3_arm_2][fu3_auto_date]. Can you think of an event or two that you remember from about that time?  Please refer to the calendar card and make notes on that if you like.</div>",,,,,,,[t3_arm_2][follow_up3_interview_complete] =  '2',,,,,,
fu4_auto_date,follow_up4_interview,,text,Interviewer: Enter today's date ,,,date_mdy,,,,,y,,,,,
fu4_dob,follow_up4_interview,,text,"What is your date of birth? <br><br><div class=""red""><b>Interviewer</b><br><br>Explain to participant how to input dates by typing it in, or using the calendar icon to select the date. </div>",,,date_mdy,,,,,y,,,,,@HIDEBUTTON
fu4_income,follow_up4_interview,,radio,"What is the total monthly income for your household?<br><br><div class=""red""><b>Interviewer</b><br>Include all household members' legal and non-legal sources, include entitlements and food stamps, before taxes</div>","1, Less than $1,000 | 2, $1,000 - $2,500 | 3, $2501 - $5,000 | 4, $5,001 - $10,000 | 5, $10,001 - $25,000 | 6, $25,001 - $45,000 | 7, More than $45,000 | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_cemp,follow_up4_interview,We would like to know about what you do for work.,radio,What is your current employment situation?,"1, Working full-time on the books | 2, Working full-time off the books | 3, Working part-time on the books | 4, Working part-time off the books | 5, Temporarily laid off, sick leave or maternity leave | 6, Unemployed, looking for work | 7, Unemployed, not looking for work | 8, Retired | 9, Disabled, either permanently or temporarily | 10, Homemaker | 11, Student | 12, Other | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_cemp_other,follow_up4_interview,,text,If Other please specify:,,,,,,,[fu4_cemp] = '12',y,,,,,
fu4_pregnow,follow_up4_interview,,radio,Are you currently pregnant?,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,[screen_1_arm_1][scr1_sex] = '2',y,,,,,
fu4_necess_bldescr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [baseline_interview_arm_2][bl_date],</div>",,,,,,,([t2_arm_2][follow_up2_interview_complete] <> '2') and ([t3_arm_2][follow_up3_interview_complete] <>  '2'),,,,,,
fu4_necess_t2descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t2_arm_2][fu_date],</div>",,,,,,,([t3_arm_2][follow_up3_interview_complete] <> '2') and ([t2_arm_2][follow_up2_interview_complete] = '2'),,,,,,
fu4_necess_t3descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t3_arm_2][fu3_auto_date],</div>",,,,,,,[t3_arm_2][follow_up3_interview_complete] =  '2',,,,,,
fu4_necess,follow_up4_interview,,radio,"How often did you run out of money for basic necessities like rent, utilities or food?","1, Never | 2, Daily | 3, Weekly | 4, Monthly | 5, Occasionally | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_pubassis_bldescr,follow_up4_interview,Which of the following forms of public assistance have you received?,descriptive,"<div class = ""yellow"">Since your last interview on [baseline_interview_arm_2][bl_date],</div>",,,,,,,([t2_arm_2][follow_up2_interview_complete] <> '2') and ([t3_arm_2][follow_up3_interview_complete] <>  '2'),,,,,,
fu4_pubassis_t2descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t2_arm_2][fu_date],</div>",,,,,,,([t3_arm_2][follow_up3_interview_complete] <> '2') and ([t2_arm_2][follow_up2_interview_complete] = '2'),,,,,,
fu4_pubassis_t3descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t3_arm_2][fu3_auto_date],</div>",,,,,,,[t3_arm_2][follow_up3_interview_complete] =  '2',,,,,,
fu4_pubassis_1,follow_up4_interview,,radio,"Medical Care (e.g. Medicaid, Medicare, etc.)","0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_2,follow_up4_interview,,radio,Food Stamps (SNAP),"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_3,follow_up4_interview,,radio,Temporary Assistance (TA),"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_4,follow_up4_interview,,radio,Cash Assistance,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_5,follow_up4_interview,,radio,SSI/ Social Security Income,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_6,follow_up4_interview,,radio,SSD/ Social Security Disability,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_7,follow_up4_interview,,radio,Child Care Vouchers,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_8,follow_up4_interview,,radio,WIC,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_9,follow_up4_interview,,radio,Rent Assistance,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_10,follow_up4_interview,,radio,HASA Housing,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_11,follow_up4_interview,,radio,ADAP,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_12,follow_up4_interview,,radio,Other,"0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,fu4_pubassis_max,,
fu4_pubassis_12_1,follow_up4_interview,,text,If Other please specify:,,,,,,,[fu4_pubassis_12] = '1',y,,,,,
fu4_healthinsur_1,follow_up4_interview,,radio,Are you covered by health insurance or some other kind of health care plan?,"0, No| 1, Yes| 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_healthinsur_2,follow_up4_interview,,radio,"What kind of health insurance or health care coverage do you have? 

<div class=""red""><b>Interviewer</b>
If you have more than one kind of health insurance, tell me all plans that you have.</div>","1, Private health insurance | 2, Medicaid managed care | 3, Medicaid (for individuals with low incomes) | 4, Medicare (for the elderly and people with disabilities) | 5, Medi-gap | 6, CHIP (children's health insurance program) | 7, Military health care (VA/TRICARE/CHAMPVA) | 8, Indian health service | 9, State-sponsored health plan | 10, Other government program | 11, Single service plan (e.g., dental, vision, prescriptions) | 12, No coverage of any type | 13, Other | 997, Don't know | 998, Refuse to Answer",,,,,,[fu4_healthinsur_1] = '1',y,,,,,
fu4_healthinsur_3,follow_up4_interview,,text,If Other: What is the name of the specific health insurance plan you are covered by?,,,,,,,[fu4_healthinsur_2] = '13',y,,,,,
fu4_adap,follow_up4_interview,,radio,"Are you currently enrolled in the AIDS Drug Assistance Program, or ADAP?","0, No| 1, Yes| 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_hasa,follow_up4_interview,,radio,"Do you receive services or benefits from the New York City HASA, the local HIV/AIDS Services Administration?","0, No| 1, Yes| 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_livingsit_1,follow_up4_interview,We have a few questions about your housing.,radio,What type of place do you currently live in?,"1, Have own home or apartment (rent or own, including HASA and Section 8) | 2, Staying at home of family member(s) | 3, Staying at home of friend(s)/other | 4, Group/foster home | 5, In a rooming, boarding, or halfway house | 6, Shelter | 7, On the street(s) (vacant lot, abandoned building, park, etc.) | 8, Other | 997, Don't know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_livingsit_1_other,follow_up4_interview,,text,"If Other, please specify:",,,,,,,[fu4_livingsit_1] = '8',y,,,,,
fu4_livingsit_2,follow_up4_interview,,radio,"Do you receive on-going rental assistance from HASA, the local HIV/AIDS Services Administration?","0, No| 1, Yes| 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_livingsit_3,follow_up4_interview,,text,"How many individuals are living in your household, including yourself?<br><br><div class=""red""><b>Interviewer</b><br>Explain to participant to enter numerical answers in number form. For example enter ""six"" as ""6."" </div>",,,integer,,,,,y,,,,,
fu4_homeless_bldescr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [baseline_interview_arm_2][bl_date],</div>",,,,,,,([t2_arm_2][follow_up2_interview_complete] <> '2') and ([t3_arm_2][follow_up3_interview_complete] <>  '2'),,,,,,
fu4_homeless_t2descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t2_arm_2][fu_date],</div>",,,,,,,([t3_arm_2][follow_up3_interview_complete] <> '2') and ([t2_arm_2][follow_up2_interview_complete] = '2'),,,,,,
fu4_homeless_t3descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t3_arm_2][fu3_auto_date],</div>",,,,,,,[t3_arm_2][follow_up3_interview_complete] =  '2',,,,,,
fu4_homeless_nhbs_2,follow_up4_interview,,radio,"Have you been homeless at any time? By homeless, we mean living on the street, in a shelter, in a Single Room Occupancy (SRO) hotel, or in a car.","0, No | 1, Yes | 997, Don't Know | 998, Refuse to Answer",,,,,,,y,,,,,
fu4_homeless_nhbs_3,follow_up4_interview,,radio,Are you currently homeless?,"0, No| 1, Yes| 997, Don't Know | 998, Refuse to Answer",,,,,,[fu4_homeless_nhbs_2] = '1',y,,,,,
fu4_hiv_art_hist_q13_bldescr,follow_up4_interview,Now we will ask you about your recent medical care experiences,descriptive,"<div class = ""yellow"">Since your last interview on [baseline_interview_arm_2][bl_date],</div>",,,,,,,([t2_arm_2][follow_up2_interview_complete] <> '2') and ([t3_arm_2][follow_up3_interview_complete] <>  '2'),,,,,,HIV and ART History
fu4_hiv_art_hist_q13_t2descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t2_arm_2][fu_date],</div>",,,,,,,([t3_arm_2][follow_up3_interview_complete] <> '2') and ([t2_arm_2][follow_up2_interview_complete] = '2'),,,,,,HIV and ART History
fu4_hiv_art_hist_q13_t3descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t3_arm_2][fu3_auto_date],</div>",,,,,,,[t3_arm_2][follow_up3_interview_complete] =  '2',,,,,,HIV and ART History
fu4_hiv_art_hist_q13,follow_up4_interview,,radio,Have you received health care for your HIV infection?,"0, No | 1, Yes | 998, Refuse to Answer",,,,,,,y,,,,,HIV and ART History
fu4_hiv_art_hist_q14,follow_up4_interview,,radio,In what type of place did you receive most of your HIV care since your last interview?,"1, Community-based clinic | 2, Emergency room | 3, Clinic located in a hospital | 4, Private doctor's office | 5, Mobile van | 6, School/college clinic | 7, Other",,,,,,[fu4_hiv_art_hist_q13] = '1',y,,,,,HIV and ART History
fu4_hiv_art_hist_q14_1,follow_up4_interview,,text,"If Other, please specify:",,,,,,,[fu4_hiv_art_hist_q14] = '7',y,,,,,HIV and ART History
fu4_hiv_art_hist_q15,follow_up4_interview,,text,What is the name of this place?,,,,,,,[fu4_hiv_art_hist_q13] = '1',y,,,,,HIV and ART History
fu4_hiv_art_hist_q16_bldescr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [baseline_interview_arm_2][bl_date],</div>",,,,,,,[fu4_hiv_art_hist_q13] = '1' and ([t2_arm_2][follow_up2_interview_complete] <> '2') and ([t3_arm_2][follow_up3_interview_complete] <>  '2'),,,,,,
fu4_hiv_art_hist_q16_t2descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t2_arm_2][fu_date],</div>",,,,,,,[fu4_hiv_art_hist_q13] = '1' and ([t3_arm_2][follow_up3_interview_complete] <> '2') and ([t2_arm_2][follow_up2_interview_complete] = '2'),,,,,,
fu4_hiv_art_hist_q16_t3descr,follow_up4_interview,,descriptive,"<div class = ""yellow"">Since your last interview on [t3_arm_2][fu3_auto_date],</div>",,,,,,,[fu4_hiv_art_hist_q13] = '1' and [t3_arm_2][follow_up3_interview_complete] =  '2',,,,,,
